year,state_abbr,state_name,acres_cropland_idled,acres_cropland_used_for_crops,acres_cropland_used_for_pasture,acres_defense_industrial,acres_farmsteads_roads_misc_farmland,acres_forest_use_land,acres_grassland_pasture_range,acres_grazed_forest_use_land,acres_miscellaneous_other_land,acres_rural_parks_wildlife,acres_rural_transportation,acres_special_uses_land,acres_total_cropland,acres_total_land,acres_ungrazed_forest_use_land,acres_urban_areas,blocks_250k_cropland_idled,blocks_250k_cropland_used_for_crops,blocks_250k_cropland_used_for_pasture,blocks_250k_defense_industrial,blocks_250k_farmsteads_roads_misc_farmland,blocks_250k_forest_use_land,blocks_250k_grassland_pasture_range,blocks_250k_grazed_forest_use_land,blocks_250k_miscellaneous_other_land,blocks_250k_rural_parks_wildlife,blocks_250k_rural_transportation,blocks_250k_special_uses_land,blocks_250k_total_cropland,blocks_250k_total_land,blocks_250k_ungrazed_forest_use_land,blocks_250k_urban_areas,share_of_total_land_total_cropland,share_of_total_land_cropland_used_for_crops,share_of_total_land_cropland_used_for_pasture,share_of_total_land_cropland_idled,share_of_total_land_grassland_pasture_range,share_of_total_land_forest_use_land,share_of_total_land_grazed_forest_use_land,share_of_total_land_ungrazed_forest_use_land,share_of_total_land_special_uses_land,share_of_total_land_rural_transportation,share_of_total_land_rural_parks_wildlife,share_of_total_land_defense_industrial,share_of_total_land_farmsteads_roads_misc_farmland,share_of_total_land_urban_areas,share_of_total_land_miscellaneous_other_land
1987,OK,Oklahoma,1876000.0,9565000.0,4433000.0,134000.0,250000.0,6970000.0,17754000.0,5995000.0,540000.0,312000.0,634000.0,1330000.0,15874000.0,43939000.0,975000.0,1471000.0,7.504,38.26,17.732,0.536,1.0,27.88,71.016,23.98,2.16,1.248,2.536,5.32,63.496,175.756,3.9,5.884,0.36127358383213093,0.21768815858349075,0.10088987004711077,0.042695555201529393,0.40406017433259744,0.15862900839800634,0.13643915428207287,0.022189854115933452,0.03026923689660666,0.014429094881540318,0.007100753317098705,0.0030496825143949565,0.005689706183572681,0.03347823118414165,0.012289765356516989
1987,OR,Oregon,831000.0,3695000.0,858000.0,18000.0,114000.0,26278000.0,22913000.0,11859000.0,2896000.0,2986000.0,450000.0,3568000.0,5384000.0,61558000.0,14419000.0,519000.0,3.324,14.78,3.432,0.072,0.456,105.112,91.652,47.436,11.584,11.944,1.8,14.272,21.536,246.232,57.676,2.076,0.08746223074173949,0.060024692160239125,0.01393807466129504,0.013499463920205335,0.3722180707625329,0.4268819649761201,0.19264758439195556,0.23423438058416451,0.057961597192891255,0.007310179018161733,0.04850709899606875,0.00029240716072646936,0.0018519120179343058,0.008431073134279866,0.0470450631924364
1987,PA,Pennsylvania,509000.0,4240000.0,803000.0,29000.0,112000.0,16189000.0,1093000.0,448000.0,1541000.0,1603000.0,665000.0,2409000.0,5552000.0,28728000.0,15741000.0,1944000.0,2.036,16.96,3.212,0.116,0.448,64.756,4.372,1.792,6.164,6.412,2.66,9.636,22.208,114.912,62.964,7.776,0.19326093010303536,0.14759120022277916,0.027951824004455582,0.01771790587580061,0.03804650515176831,0.5635268727373991,0.015594541910331383,0.5479323308270677,0.08385547201336675,0.023148148148148147,0.05579922027290448,0.0010094681147312726,0.003898635477582846,0.06766917293233082,0.05364104706209969
1987,RI,Rhode Island,3000.0,21000.0,5000.0,3000.0,2000.0,391000.0,3000.0,5000.0,3000.0,39000.0,15000.0,59000.0,29000.0,675000.0,386000.0,190000.0,0.012,0.084,0.02,0.012,0.008,1.564,0.012,0.02,0.012,0.156,0.06,0.236,0.116,2.7,1.544,0.76,0.04296296296296296,0.03111111111111111,0.007407407407407408,0.0044444444444444444,0.0044444444444444444,0.5792592592592593,0.007407407407407408,0.5718518518518518,0.0874074074074074,0.022222222222222223,0.057777777777777775,0.0044444444444444444,0.002962962962962963,0.2814814814814815,0.0044444444444444444
1987,SC,South Carolina,786000.0,1942000.0,464000.0,286000.0,84000.0,12179000.0,422000.0,529000.0,1408000.0,299000.0,455000.0,1124000.0,3192000.0,19330000.0,11650000.0,1005000.0,3.144,7.768,1.856,1.144,0.336,48.716,1.688,2.116,5.632,1.196,1.82,4.496,12.768,77.32,46.6,4.02,0.16513191929643042,0.10046559751681325,0.024004138644593897,0.04066218313502328,0.02183135023279876,0.630056906363166,0.027366787377133987,0.6026901189860321,0.058147956544231764,0.02353854112778065,0.015468184169684429,0.014795654423176409,0.004345576823590274,0.05199172271081221,0.07284014485256078
1987,SD,South Dakota,2207000.0,17022000.0,2389000.0,8000.0,176000.0,1552000.0,22261000.0,682000.0,1531000.0,681000.0,656000.0,1521000.0,21618000.0,48609000.0,870000.0,126000.0,8.828,68.088,9.556,0.032,0.704,6.208,89.044,2.728,6.124,2.724,2.624,6.084,86.472,194.436,3.48,0.504,0.4447324569524162,0.35018206504968213,0.04914727725318357,0.0454031146495505,0.4579604599971199,0.03192824374087103,0.014030323602625029,0.017897920138246003,0.03129050175893353,0.013495443230677447,0.014009751280627045,0.0001645785759838713,0.0036207286716451684,0.0025921125717459728,0.03149622497891337
1987,TN,Tennessee,1043000.0,4278000.0,2472000.0,120000.0,148000.0,12863000.0,1446000.0,1311000.0,433000.0,1425000.0,461000.0,2154000.0,7793000.0,26339000.0,11552000.0,1650000.0,4.172,17.112,9.888,0.48,0.592,51.452,5.784,5.244,1.732,5.7,1.844,8.616,31.172,105.356,46.208,6.6,0.29587303997873876,0.16242074490299555,0.09385322145867345,0.03959907361706974,0.05489957857169976,0.48836326360150345,0.04977409924446638,0.4385891643570371,0.0817798701545237,0.017502562739663618,0.05410228178746346,0.004555981624207449,0.005619044003189187,0.06264474733285243,0.01643950036068188
1987,TX,Texas,6734000.0,19548000.0,10181000.0,436000.0,671000.0,13536000.0,104656000.0,7435000.0,3194000.0,1875000.0,1699000.0,4681000.0,36463000.0,167691000.0,6101000.0,5161000.0,26.936,78.192,40.724,1.744,2.684,54.144,418.624,29.74,12.776,7.5,6.796,18.724,145.852,670.764,24.404,20.644,0.21744160390241576,0.11657155124604182,0.06071285876999958,0.04015719388637434,0.6241002796810801,0.08071989552212104,0.044337501714462914,0.036382393807658134,0.027914437864882433,0.010131730385053462,0.01118127985401721,0.0026000202753874687,0.004001407350424292,0.03077684550751084,0.01904693752198985
1987,UT,Utah,298000.0,1278000.0,528000.0,1739000.0,52000.0,14793000.0,23080000.0,10962000.0,6573000.0,3378000.0,282000.0,5451000.0,2104000.0,52527000.0,3831000.0,526000.0,1.192,5.112,2.112,6.956,0.208,59.172,92.32,43.848,26.292,13.512,1.128,21.804,8.416,210.108,15.324,2.104,0.040055590458240524,0.024330344394311497,0.010051973270889258,0.00567327279303977,0.43939307403811373,0.28162659203838025,0.20869267233993946,0.0729339196984408,0.10377520132503285,0.0053686675424067624,0.06430978353989376,0.03310678317817503,0.0009899670645572753,0.010013897614560131,0.12513564452567252
1987,VA,Virginia,493000.0,2671000.0,1449000.0,276000.0,141000.0,15497000.0,1773000.0,1022000.0,674000.0,714000.0,318000.0,1449000.0,4613000.0,25410000.0,14475000.0,1404000.0,1.972,10.684,5.796,1.104,0.564,61.988,7.092,4.088,2.696,2.856,1.272,5.796,18.452,101.64,57.9,5.616,0.18154269972451792,0.10511609602518693,0.05702479338842975,0.01940181031090122,0.06977567886658796,0.6098780007870916,0.04022038567493113,0.5696576151121606,0.05702479338842975,0.012514757969303424,0.02809917355371901,0.010861865407319952,0.005548996458087367,0.05525383707201889,0.026524990161353797
1987,VT,Vermont,29000.0,438000.0,188000.0,12000.0,14000.0,4424000.0,200000.0,276000.0,141000.0,324000.0,72000.0,422000.0,655000.0,5935000.0,4148000.0,93000.0,0.116,1.752,0.752,0.048,0.056,17.696,0.8,1.104,0.564,1.296,0.288,1.688,2.62,23.74,16.592,0.372,0.11036225779275484,0.0737994945240101,0.03167649536647009,0.004886267902274642,0.03369839932603201,0.7454085930918282,0.04650379106992418,0.698904802021904,0.07110362257792754,0.012131423757371525,0.05459140690817186,0.0020219039595619206,0.002358887952822241,0.015669755686604885,0.02375737152485257
1987,WA,Washington,1111000.0,6675000.0,579000.0,785000.0,119000.0,17857000.0,7235000.0,3553000.0,1461000.0,5253000.0,480000.0,6637000.0,8365000.0,42567000.0,14304000.0,1012000.0,4.444,26.7,2.316,3.14,0.476,71.428,28.94,14.212,5.844,21.012,1.92,26.548,33.46,170.268,57.216,4.048,0.19651373129419503,0.15681161463105223,0.013602086123053069,0.02610003054008974,0.16996734559635399,0.41950337115605985,0.08346841449949491,0.33603495665656496,0.1559189043155496,0.011276340827401508,0.12340545492987526,0.018441515728146216,0.002795592830126624,0.02377428524443818,0.03432236239340334
1987,WI,Wisconsin,1177000.0,8251000.0,1162000.0,8000.0,256000.0,15058000.0,2079000.0,1393000.0,3973000.0,980000.0,906000.0,2150000.0,10590000.0,34833000.0,13665000.0,983000.0,4.708,33.004,4.648,0.032,1.024,60.232,8.316,5.572,15.892,3.92,3.624,8.6,42.36,139.332,54.66,3.932,0.30402204805787614,0.23687308012516867,0.03335917090115695,0.03378979703155054,0.05968478167255189,0.4322912180977808,0.03999081330921827,0.3923004047885626,0.061723078689748224,0.026009818275772974,0.028134240519048028,0.0002296672695432492,0.007349352625383975,0.02822036574512675,0.11405850773691614
1987,WV,West Virginia,99000.0,678000.0,642000.0,0.0,64000.0,11799000.0,476000.0,782000.0,823000.0,426000.0,193000.0,683000.0,1419000.0,15436000.0,11017000.0,236000.0,0.396,2.712,2.568,0.0,0.256,47.196,1.904,3.128,3.292,1.704,0.772,2.732,5.676,61.744,44.068,0.944,0.0919279606115574,0.04392329619072299,0.04159108577351645,0.006413578647317958,0.030837004405286344,0.7643819642394403,0.05066079295154185,0.7137211712878985,0.04424721430422389,0.012503239181135009,0.027597823270277273,0.0,0.004146151852811609,0.01528893495724281,0.053316921482249285
1987,WY,Wyoming,248000.0,2150000.0,550000.0,8000.0,50000.0,5552000.0,45146000.0,3680000.0,2023000.0,5783000.0,452000.0,6293000.0,2948000.0,62073000.0,1872000.0,111000.0,0.992,8.6,2.2,0.032,0.2,22.208,180.584,14.72,8.092,23.132,1.808,25.172,11.792,248.292,7.488,0.444,0.04749246854510012,0.034636637507450906,0.00886053517632465,0.003995295861324569,0.7273049474006412,0.0894430750890081,0.05928503536159038,0.030158039727417717,0.10138063248111095,0.007281748908543167,0.09316449986306445,0.00012888051165563127,0.0008055031978476954,0.001788217099221884,0.03259065938491776
1992,AL,Alabama,852000.0,2152000.0,1535000.0,169000.0,105000.0,21941000.0,1917000.0,1604000.0,931000.0,525000.0,573000.0,1372000.0,4539000.0,32480000.0,20337000.0,1779000.0,3.408,8.608,6.14,0.676,0.42,87.764,7.668,6.416,3.724,2.1,2.292,5.488,18.156,129.92,81.348,7.116,0.1397475369458128,0.06625615763546798,0.04725985221674877,0.02623152709359606,0.05902093596059113,0.6755233990147783,0.04938423645320197,0.6261391625615763,0.04224137931034483,0.017641625615763545,0.016163793103448277,0.00520320197044335,0.003232758620689655,0.05477216748768473,0.028663793103448274
1992,AR,Arkansas,793000.0,7566000.0,2067000.0,93000.0,137000.0,17423000.0,2532000.0,4927000.0,669000.0,777000.0,411000.0,1418000.0,10426000.0,33328000.0,12496000.0,860000.0,3.172,30.264,8.268,0.372,0.548,69.692,10.128,19.708,2.676,3.108,1.644,5.672,41.704,133.312,49.984,3.44,0.31283005280844933,0.22701632261161786,0.06201992318771003,0.02379380700912146,0.07597215554488718,0.5227736437830053,0.14783365338454152,0.37493999039846376,0.04254680748919827,0.012331973115698511,0.023313730196831493,0.0027904464714354296,0.004110657705232838,0.025804128660585693,0.02007321171387422
1992,AZ,Arizona,231000.0,961000.0,111000.0,3509000.0,35000.0,15968000.0,40641000.0,13224000.0,1128000.0,8431000.0,346000.0,12321000.0,1303000.0,72731000.0,2744000.0,1371000.0,0.924,3.844,0.444,14.036,0.14,63.872,162.564,52.896,4.512,33.724,1.384,49.284,5.212,290.924,10.976,5.484,0.01791533183924324,0.013213072830017462,0.0015261717836960857,0.0031760872255296915,0.5587851122629965,0.2195487481266585,0.18182068169006338,0.037728066436595126,0.1694050679902655,0.004757256190620231,0.11592030908415944,0.048246277378284366,0.0004812253372014684,0.01885028392294895,0.015509205153235896
1992,CA,California,1168000.0,8017000.0,1227000.0,1097000.0,271000.0,34679000.0,24434000.0,10687000.0,11353000.0,10985000.0,1019000.0,13372000.0,10412000.0,99823000.0,23992000.0,5572000.0,4.672,32.068,4.908,4.388,1.084,138.716,97.736,42.748,45.412,43.94,4.076,53.488,41.648,399.292,95.968,22.288,0.10430461917594142,0.0803121525099426,0.012291756408843653,0.011700710257155165,0.2447732486501107,0.34740490668483215,0.10705949530669284,0.2403454113781393,0.13395710407421135,0.010208068280857118,0.11004477925928895,0.010989451328852068,0.0027148052052132273,0.055818799274716245,0.11373130440880358
1992,CO,Colorado,2157000.0,8348000.0,1177000.0,469000.0,109000.0,18837000.0,28087000.0,11536000.0,1914000.0,3799000.0,580000.0,4957000.0,11682000.0,66386000.0,7301000.0,909000.0,8.628,33.392,4.708,1.876,0.436,75.348,112.348,46.144,7.656,15.196,2.32,19.828,46.728,265.544,29.204,3.636,0.17597083722471604,0.12574940499502907,0.017729641791944084,0.0324917904377429,0.42308619287199106,0.2837495857560329,0.17377157834483173,0.10997800741120116,0.07466935799716808,0.008736781851595215,0.057225921127948665,0.007064742566203717,0.0016419124514204801,0.013692646039827675,0.02883138011026421
1992,CT,Connecticut,13000.0,142000.0,33000.0,0.0,7000.0,1718000.0,37000.0,29000.0,51000.0,202000.0,85000.0,294000.0,188000.0,3101000.0,1689000.0,813000.0,0.052,0.568,0.132,0.0,0.028,6.872,0.148,0.116,0.204,0.808,0.34,1.176,0.752,12.404,6.756,3.252,0.06062560464366334,0.04579168010319252,0.010641728474685586,0.00419219606578523,0.011931634956465657,0.5540148339245404,0.009351821992905514,0.5446630119316349,0.09480812641083522,0.027410512737826506,0.06514027732989358,0.0,0.002257336343115124,0.26217349242179944,0.016446307642695904
1992,DE,Delaware,14000.0,464000.0,10000.0,4000.0,6000.0,386000.0,11000.0,10000.0,118000.0,68000.0,24000.0,102000.0,488000.0,1251000.0,376000.0,146000.0,0.056,1.856,0.04,0.016,0.024,1.544,0.044,0.04,0.472,0.272,0.096,0.408,1.952,5.004,1.504,0.584,0.390087929656275,0.37090327737809753,0.007993605115907274,0.011191047162270184,0.008792965627498001,0.3085531574740208,0.007993605115907274,0.3005595523581135,0.0815347721822542,0.019184652278177457,0.05435651478816946,0.0031974420463629096,0.004796163069544364,0.11670663469224621,0.09432454036770584
1992,FL,Florida,503000.0,2451000.0,973000.0,653000.0,104000.0,15683000.0,5697000.0,3807000.0,954000.0,3561000.0,622000.0,4940000.0,3927000.0,34558000.0,11876000.0,3358000.0,2.012,9.804,3.892,2.612,0.416,62.732,22.788,15.228,3.816,14.244,2.488,19.76,15.708,138.232,47.504,13.432,0.11363504832455582,0.07092424330111696,0.02815556455813415,0.014555240465304705,0.16485329012095606,0.4538167718039238,0.11016262515191852,0.34365414665200533,0.14294808727356909,0.01799872677817003,0.10304415764801204,0.01889576943110134,0.0030094334162856645,0.0971699751143006,0.027605764222466578
1992,GA,Georgia,1423000.0,3918000.0,1187000.0,534000.0,92000.0,23631000.0,1689000.0,1400000.0,1423000.0,738000.0,510000.0,1874000.0,6528000.0,37068000.0,22231000.0,1923000.0,5.692,15.672,4.748,2.136,0.368,94.524,6.756,5.6,5.692,2.952,2.04,7.496,26.112,148.272,88.924,7.692,0.17610877306571707,0.10569763677565555,0.03202222941620805,0.038388906873853455,0.04556490773713176,0.6375040466170282,0.037768425596201576,0.5997356210208266,0.05055573540520125,0.013758497895759145,0.019909355778569116,0.014405956620265458,0.002481925110607532,0.05187763030106831,0.038388906873853455
1992,IA,Iowa,2994000.0,23414000.0,2194000.0,19000.0,337000.0,1944000.0,1518000.0,1170000.0,1418000.0,326000.0,884000.0,1566000.0,28602000.0,35760000.0,774000.0,712000.0,11.976,93.656,8.776,0.076,1.348,7.776,6.072,4.68,5.672,1.304,3.536,6.264,114.408,143.04,3.096,2.848,0.7998322147651007,0.6547539149888143,0.061353467561521255,0.08372483221476511,0.0424496644295302,0.05436241610738255,0.03271812080536913,0.021644295302013422,0.043791946308724836,0.024720357941834453,0.009116331096196868,0.0005313199105145414,0.00942393736017897,0.019910514541387026,0.03965324384787472
1992,ID,Idaho,1063000.0,4799000.0,815000.0,622000.0,82000.0,18033000.0,20219000.0,4875000.0,2582000.0,4239000.0,284000.0,5227000.0,6677000.0,52961000.0,13158000.0,223000.0,4.252,19.196,3.26,2.488,0.328,72.132,80.876,19.5,10.328,16.956,1.136,20.908,26.708,211.844,52.632,0.892,0.12607390343837918,0.09061384792583221,0.015388682237873152,0.020071373274673815,0.3817714922301316,0.34049583655897736,0.09204886614678726,0.2484469704121901,0.09869526632805271,0.005362436509884632,0.08004002945563717,0.011744491229395216,0.0015483091331357037,0.0042106455693812425,0.04875285587507789
1992,IL,Illinois,1670000.0,23012000.0,903000.0,50000.0,255000.0,4030000.0,1590000.0,1038000.0,434000.0,557000.0,1056000.0,1918000.0,25585000.0,35580000.0,2992000.0,2022000.0,6.68,92.048,3.612,0.2,1.02,16.12,6.36,4.152,1.736,2.228,4.224,7.672,102.34,142.32,11.968,8.088,0.7190837549184935,0.6467678471051153,0.025379426644182124,0.04693648116919618,0.04468802698145025,0.11326587970770095,0.02917369308600337,0.08409218662169758,0.053906689151208546,0.029679595278246207,0.015654862282181,0.001405283867341203,0.007166947723440135,0.056829679595278244,0.012197863968521641
1992,IN,Indiana,964000.0,11735000.0,705000.0,112000.0,201000.0,4296000.0,1261000.0,558000.0,1920000.0,141000.0,443000.0,897000.0,13404000.0,22957000.0,3738000.0,1179000.0,3.856,46.94,2.82,0.448,0.804,17.184,5.044,2.232,7.68,0.564,1.772,3.588,53.616,91.828,14.952,4.716,0.5838741995905389,0.5111730626824063,0.03070958748965457,0.041991549418478026,0.054928779892843144,0.1871324650433419,0.02430631180032234,0.16282615324301955,0.03907304961449667,0.01929694646513046,0.006141917497930915,0.004878686239491223,0.008755499411944069,0.0513568846103585,0.08363462124842096
1992,KS,Kansas,3467000.0,25213000.0,3815000.0,163000.0,263000.0,1337000.0,13880000.0,315000.0,2397000.0,120000.0,1098000.0,1644000.0,32495000.0,52367000.0,1022000.0,614000.0,13.868,100.852,15.26,0.652,1.052,5.348,55.52,1.26,9.588,0.48,4.392,6.576,129.98,209.468,4.088,2.456,0.6205243760383448,0.481467336299578,0.07285122309851624,0.06620581664025053,0.2650524185078389,0.02553134607672771,0.006015238604464644,0.019516107472263067,0.03139381671663452,0.020967403135562473,0.0022915194683674834,0.0031126472778658315,0.005022246834838734,0.011724941279813623,0.04577310138064048
1992,KY,Kentucky,1271000.0,4977000.0,3454000.0,164000.0,165000.0,12360000.0,1359000.0,1409000.0,318000.0,214000.0,455000.0,998000.0,9702000.0,25429000.0,10951000.0,693000.0,5.084,19.908,13.816,0.656,0.66,49.44,5.436,5.636,1.272,0.856,1.82,3.992,38.808,101.716,43.804,2.772,0.38153289551299696,0.19572142042549845,0.13582917141845924,0.04998230366903929,0.05344291950135672,0.4860592237209485,0.055409178496991625,0.4306500452239569,0.0392465295528727,0.017892956860277635,0.008415588501317394,0.006449329505682488,0.0064886546855951865,0.027252349679499785,0.012505407212237996
1992,LA,Louisiana,900000.0,4118000.0,876000.0,141000.0,107000.0,13855000.0,1619000.0,6017000.0,3982000.0,789000.0,385000.0,1422000.0,5894000.0,27882000.0,7838000.0,1109000.0,3.6,16.472,3.504,0.564,0.428,55.42,6.476,24.068,15.928,3.156,1.54,5.688,23.576,111.528,31.352,4.436,0.21139086148769815,0.14769385266480167,0.031418119216698945,0.03227888960619755,0.05806613585825981,0.4969155727709633,0.21580230973387848,0.28111326303708484,0.051000645577792124,0.013808191664873395,0.028297826554766516,0.0050570260383042825,0.0038376013198479306,0.03977476508141453,0.14281615379097626
1992,MA,Massachusetts,14000.0,171000.0,45000.0,19000.0,12000.0,2778000.0,35000.0,36000.0,29000.0,397000.0,131000.0,559000.0,230000.0,5016000.0,2742000.0,1385000.0,0.056,0.684,0.18,0.076,0.048,11.112,0.14,0.144,0.116,1.588,0.524,2.236,0.92,20.064,10.968,5.54,0.04585326953748006,0.03409090909090909,0.008971291866028708,0.0027910685805422647,0.006977671451355662,0.5538277511961722,0.007177033492822967,0.5466507177033493,0.11144338118022329,0.026116427432216906,0.07914673046251994,0.003787878787878788,0.0023923444976076554,0.2761164274322169,0.0057814992025518345
1992,MD,Maryland,99000.0,1480000.0,169000.0,105000.0,25000.0,2474000.0,212000.0,100000.0,69000.0,436000.0,92000.0,658000.0,1748000.0,6256000.0,2374000.0,1094000.0,0.396,5.92,0.676,0.42,0.1,9.896,0.848,0.4,0.276,1.744,0.368,2.632,6.992,25.024,9.496,4.376,0.27941176470588236,0.23657289002557544,0.027014066496163683,0.015824808184143224,0.03388746803069054,0.395460358056266,0.0159846547314578,0.3794757033248082,0.10517902813299233,0.014705882352941176,0.06969309462915602,0.01678388746803069,0.00399616368286445,0.17487212276214834,0.011029411764705883
1992,ME,Maine,108000.0,410000.0,73000.0,13000.0,14000.0,17461000.0,38000.0,83000.0,735000.0,250000.0,176000.0,453000.0,591000.0,19753000.0,17378000.0,476000.0,0.432,1.64,0.292,0.052,0.056,69.844,0.152,0.332,2.94,1.0,0.704,1.812,2.364,79.012,69.512,1.904,0.029919505897838303,0.02075634080899104,0.003695641168430112,0.0054675239204171515,0.0019237584164430719,0.8839669923555915,0.0042018933832835515,0.879765098972308,0.02293322533286083,0.008910038981420544,0.012656305371336,0.000658127879309472,0.000708753100794816,0.024097605427023744,0.03720953779172784
1992,MI,Michigan,1038000.0,7068000.0,517000.0,17000.0,155000.0,17442000.0,1736000.0,337000.0,4328000.0,1425000.0,873000.0,2470000.0,8623000.0,36358000.0,17105000.0,1760000.0,4.152,28.272,2.068,0.068,0.62,69.768,6.944,1.348,17.312,5.7,3.492,9.88,34.492,145.432,68.42,7.04,0.2371692612354915,0.19440013202046316,0.01421970405412839,0.02854942516089994,0.047747400847131305,0.4797293580504978,0.009268936685186203,0.47046042136531163,0.06793553000715111,0.024011221739369603,0.03919357500412564,0.0004675724737334287,0.004263160789922438,0.048407503162990265,0.11903845095989879
