year,state_fips,state_abbr,state_name,observed_majority_cell_count,observed_majority_area_km2,rasterized_state_area_km2,state_land_area_km2,observed_majority_share_state_area,majority_dominant_code,majority_dominant_label,majority_dominant_slug,majority_dominant_cell_count,majority_dominant_area_km2,majority_dominant_share_observed,majority_dominant_share_state_area,majority_cells_agriculture,majority_cells_commercial,majority_cells_governmental,majority_cells_industrial,majority_cells_no_classified_land_use_record,majority_cells_recreational,majority_cells_residential_income,majority_cells_residential_owned,majority_cells_vacant_land,majority_area_km2_agriculture,majority_area_km2_commercial,majority_area_km2_governmental,majority_area_km2_industrial,majority_area_km2_no_classified_land_use_record,majority_area_km2_recreational,majority_area_km2_residential_income,majority_area_km2_residential_owned,majority_area_km2_vacant_land,majority_share_observed_agriculture,majority_share_observed_commercial,majority_share_observed_governmental,majority_share_observed_industrial,majority_share_observed_recreational,majority_share_observed_residential_income,majority_share_observed_residential_owned,majority_share_observed_vacant_land,majority_share_state_area_agriculture,majority_share_state_area_commercial,majority_share_state_area_governmental,majority_share_state_area_industrial,majority_share_state_area_no_classified_land_use_record,majority_share_state_area_recreational,majority_share_state_area_residential_income,majority_share_state_area_residential_owned,majority_share_state_area_vacant_land,cumulative_through_year,total_property_record_count,counts_dominant_code,counts_dominant_label,counts_dominant_slug,counts_dominant_record_count,counts_dominant_record_share,counts_dominant_occupied_cell_count,counts_dominant_occupied_area_km2,record_count_agriculture,record_count_commercial,record_count_governmental,record_count_industrial,record_count_recreational,record_count_residential_income,record_count_residential_owned,record_count_vacant_land,record_share_agriculture,record_share_commercial,record_share_governmental,record_share_industrial,record_share_recreational,record_share_residential_income,record_share_residential_owned,record_share_vacant_land,occupied_cells_agriculture,occupied_cells_commercial,occupied_cells_governmental,occupied_cells_industrial,occupied_cells_recreational,occupied_cells_residential_income,occupied_cells_residential_owned,occupied_cells_vacant_land,occupied_area_km2_agriculture,occupied_area_km2_commercial,occupied_area_km2_governmental,occupied_area_km2_industrial,occupied_area_km2_recreational,occupied_area_km2_residential_income,occupied_area_km2_residential_owned,occupied_area_km2_vacant_land,records_per_occupied_cell_agriculture,records_per_occupied_cell_commercial,records_per_occupied_cell_governmental,records_per_occupied_cell_industrial,records_per_occupied_cell_recreational,records_per_occupied_cell_residential_income,records_per_occupied_cell_residential_owned,records_per_occupied_cell_vacant_land,property_records_per_observed_majority_km2
2015,05,AR,Arkansas,256687,16042.9375,137782.4375,134660.850501,0.11643673744703494,RO,Residential-Owned,residential_owned,221067,13816.6875,0.8612317725478891,0.10027901778120306,63.0,25082.0,405.0,246.0,1947832.0,798.0,5319.0,221067.0,3707.0,3.9375,1567.625,25.3125,15.375,121739.5,49.875,332.4375,13816.6875,231.6875,0.0002454351018945252,0.09771433691616638,0.0015777970836076622,0.0009583656359690985,0.00310884462399732,0.020721735031380632,0.8612317725478891,0.014441713059095319,2.8577662519579102e-05,0.011377538592318779,0.0001837135447687228,0.00011158896793359458,0.883563262552965,0.0003619837252480019,0.002412771221295893,0.10027901778120306,0.0016815459517472973,2019,1572717,RO,Residential-Owned,residential_owned,1433067,0.9112046223192094,249952,15622.0,122.0,88051.0,1028.0,500.0,3438.0,39658.0,1433067.0,6853.0,7.757276102439282e-05,0.05598655066359682,0.0006536458879760313,0.00031792115173931483,0.002186025839359529,0.025216234071355495,0.9112046223192094,0.004357427305739049,67.0,28802.0,656.0,314.0,1100.0,7902.0,249952.0,5186.0,4.1875,1800.125,41.0,19.625,68.75,493.875,15622.0,324.125,1.8208955223880596,3.057114089299354,1.5670731707317074,1.5923566878980893,3.1254545454545455,5.018729435585928,5.733368806810907,1.3214423447743926,98.03173514825448
2015,06,CA,California,485087,30317.9375,409818.125,403671.196038,0.07397900593098462,RO,Residential-Owned,residential_owned,201452,12590.75,0.41529045305275136,0.030722774889470787,9594.0,192208.0,3540.0,3218.0,6072003.0,3044.0,59533.0,201452.0,12498.0,599.625,12013.0,221.25,201.125,379500.1875,190.25,3720.8125,12590.75,781.125,0.019777895511526797,0.3962340775984514,0.007297660007380119,0.006633861554731419,0.006275163011995787,0.12272643876253125,0.41529045305275136,0.025764450500631846,0.0014631490493496352,0.02931300317671406,0.0005398736329682832,0.0004907664833028065,0.9260209940690154,0.00046423032168233164,0.009079179941101922,0.030722774889470787,0.0019060284363948033,2019,18486197,RO,Residential-Owned,residential_owned,12168533,0.6582496659534679,449015,28063.4375,31933.0,5405229.0,13386.0,9258.0,6726.0,827393.0,12168533.0,23739.0,0.0017273969329657148,0.2923926971026004,0.0007241078302908921,0.0005008060879152159,0.00036383903081850744,0.04475733976003826,0.6582496659534679,0.0012841473019031442,10740.0,250311.0,5220.0,4140.0,3876.0,83458.0,449015.0,16863.0,671.25,15644.4375,326.25,258.75,242.25,5216.125,28063.4375,1053.9375,2.9732774674115454,21.5940529980704,2.564367816091954,2.236231884057971,1.7352941176470589,9.913884828296867,27.10050443749095,1.407756626934709,609.7445447929958
2015,08,CO,Colorado,204487,12780.4375,269598.0,268418.746964,0.04740553527845162,RO,Residential-Owned,residential_owned,140781,8798.8125,0.6884594130678234,0.0326367869939688,6021.0,39166.0,4028.0,1227.0,4109081.0,1699.0,6393.0,140781.0,5172.0,376.3125,2447.875,251.75,76.6875,256817.5625,106.1875,399.5625,8798.8125,323.25,0.02944441455936074,0.19153295808535506,0.019698073716177558,0.006000381442341078,0.008308596634504882,0.03126360110911696,0.6884594130678234,0.02529256138532034,0.00139582823314713,0.009079722401501495,0.0009337977284697958,0.0002844512941490664,0.9525944647215484,0.0003938734708714456,0.0014820677453096832,0.0326367869939688,0.0011990074110342064,2019,3677491,RO,Residential-Owned,residential_owned,3233933,0.8793857007399882,189515,11844.6875,14750.0,295889.0,14695.0,4126.0,5200.0,90114.0,3233933.0,18784.0,0.004010886770355115,0.08045947631143081,0.003995930921380909,0.001121960597592217,0.0014140075393794301,0.024504206808391917,0.8793857007399882,0.005107830311481387,6899.0,48285.0,5895.0,1804.0,2197.0,11110.0,189515.0,7496.0,431.1875,3017.8125,368.4375,112.75,137.3125,694.375,11844.6875,468.5,2.1379910131903173,6.127969348659004,2.4927905004240882,2.287139689578714,2.366863905325444,8.11107110711071,17.064258765796904,2.505869797225187,287.7437489913784
2015,09,CT,Connecticut,115995,7249.6875,12924.5,12541.688516,0.5609259545823823,RO,Residential-Owned,residential_owned,58193,3637.0625,0.5016854174748911,0.2814083716971643,1086.0,35456.0,3799.0,35.0,90797.0,259.0,14285.0,58193.0,2882.0,67.875,2216.0,237.4375,2.1875,5674.8125,16.1875,892.8125,3637.0625,180.125,0.009362472520367256,0.3056683477736109,0.03275141169878012,0.000301737143842407,0.0022328548644338117,0.12315185999396526,0.5016854174748911,0.024845898530109056,0.005251653835738327,0.17145730976053233,0.018371116871058843,0.00016925219544276375,0.4390740454176177,0.0012524662462764517,0.06907907462571086,0.2814083716971643,0.013936709350458432,2019,2265320,RO,Residential-Owned,residential_owned,1702954,0.7517498631539915,111358,6959.875,1968.0,368805.0,12262.0,96.0,1057.0,172522.0,1702954.0,5656.0,0.0008687514346758957,0.1628048134479897,0.00541292179471333,4.237811876467784e-05,0.0004666007451485883,0.07615789380749739,0.7517498631539915,0.002496777497218936,1204.0,46222.0,5688.0,46.0,335.0,21581.0,111358.0,3889.0,75.25,2888.875,355.5,2.875,20.9375,1348.8125,6959.875,243.0625,1.6345514950166113,7.978992687464844,2.1557665260196908,2.0869565217391304,3.1552238805970148,7.994161530976322,15.292605829846082,1.4543584469015172,312.47139962929435
2015,10,DE,Delaware,31061,1941.3125,5207.0625,5046.731558,0.37282296880438826,RO,Residential-Owned,residential_owned,28039,1752.4375,0.9027075754161167,0.33655011822884784,116.0,1826.0,89.0,0.0,52252.0,7.0,502.0,28039.0,482.0,7.25,114.125,5.5625,0.0,3265.75,0.4375,31.375,1752.4375,30.125,0.0037345867808505845,0.05878754708476868,0.0028653295128939827,0.0,0.00022536299539615596,0.016161746241267184,0.9027075754161167,0.015517851968706739,0.0013923397308943381,0.02191734783287122,0.0010682606555999664,0.0,0.6271770311956117,8.402050100224454e-05,0.006025470214732395,0.33655011822884784,0.0057854116404402675,2019,637572,RO,Residential-Owned,residential_owned,621140,0.9742272245330723,30630,1914.375,239.0,8337.0,317.0,0.0,32.0,6622.0,621140.0,885.0,0.000374859623697402,0.013076170220775065,0.0004971987477492738,0.0,5.019040986743458e-05,0.010386277941942244,0.9742272245330723,0.0013880785228962376,123.0,2021.0,130.0,0.0,7.0,723.0,30630.0,589.0,7.6875,126.3125,8.125,0.0,0.4375,45.1875,1914.375,36.8125,1.943089430894309,4.125185551707076,2.4384615384615387,0.0,4.571428571428571,9.159059474412171,20.27881162259223,1.502546689303905,328.4231673159267
2015,11,DC,District of Columbia,2072,129.5,176.75,158.316124,0.7326732673267327,C,Commercial,commercial,572,35.75,0.27606177606177607,0.20226308345120225,0.0,572.0,375.0,3.0,756.0,83.0,440.0,479.0,120.0,0.0,35.75,23.4375,0.1875,47.25,5.1875,27.5,29.9375,7.5,0.0,0.27606177606177607,0.18098455598455598,0.0014478764478764478,0.04005791505791506,0.21235521235521235,0.2311776061776062,0.05791505791505792,0.0,0.20226308345120225,0.1326025459688826,0.0010608203677510608,0.26732673267326734,0.02934936350777935,0.15558698727015557,0.16937765205091937,0.042432814710042434,2019,268564,RO,Residential-Owned,residential_owned,230615,0.8586966235236294,1779,111.1875,0.0,8207.0,1804.0,5.0,182.0,27539.0,230615.0,212.0,0.0,0.030558823967471442,0.006717207071684961,1.8617536229725504e-05,0.0006776783187620084,0.10254166604608213,0.8586966235236294,0.0007893835361403613,0.0,993.0,537.0,3.0,109.0,1210.0,1779.0,176.0,0.0,62.0625,33.5625,0.1875,6.8125,75.625,111.1875,11.0,0.0,8.264853977844915,3.359404096834264,1.6666666666666667,1.6697247706422018,22.759504132231406,129.6318156267566,1.2045454545454546,2073.8532818532817
2015,12,FL,Florida,508272,31767.0,150864.625,138958.484319,0.21056626097734973,RO,Residential-Owned,residential_owned,350589,21911.8125,0.6897665029747851,0.14524155347882248,5985.0,78311.0,15227.0,6555.0,1905562.0,10235.0,26680.0,350589.0,14690.0,374.0625,4894.4375,951.6875,409.6875,119097.625,639.6875,1667.5,21911.8125,918.125,0.011775191236188497,0.15407301602291687,0.029958368747442315,0.012896638020587402,0.020136855856706645,0.05249157931186452,0.6897665029747851,0.02890184782950861,0.0024794579908974687,0.0324425789014489,0.006308221692129616,0.002715596847173418,0.7894337390226502,0.004240142445586565,0.011052955588495315,0.14524155347882248,0.006085754032795958,2019,13830503,RO,Residential-Owned,residential_owned,12057582,0.8718108083270724,464061,29003.8125,16288.0,1103240.0,64051.0,29488.0,90402.0,433250.0,12057582.0,36202.0,0.001177686740677472,0.07976861000644735,0.004631140313551864,0.002132098883171494,0.00653642170498065,0.03132568641935872,0.8718108083270724,0.0026175476047400445,7372.0,106483.0,21273.0,9226.0,13474.0,44656.0,464061.0,18884.0,460.75,6655.1875,1329.5625,576.625,842.125,2791.0,29003.8125,1180.25,2.2094411285946824,10.360714855892489,3.0109058430874818,3.1961846954259703,6.709366186729999,9.701943747760659,25.982752267482077,1.917072654098708,435.3732804482639
2015,13,GA,Georgia,562145,35134.0625,152571.75,149486.234922,0.23027895072318433,RO,Residential-Owned,residential_owned,401385,25086.5625,0.7140239617892181,0.1644246887120322,4324.0,106571.0,6608.0,1441.0,1879003.0,2427.0,10837.0,401385.0,28552.0,270.25,6660.6875,413.0,90.0625,117437.6875,151.6875,677.3125,25086.5625,1784.5,0.0076919655960650726,0.18957920109580267,0.011754974250415818,0.0025633955652011493,0.004317391420363074,0.019277944302626547,0.7140239617892181,0.05079116598030757,0.001771297766460698,0.043656099507281,0.002706923136163805,0.0005902960410429847,0.7697210492768156,0.000994204366142487,0.004439304786108831,0.1644246887120322,0.011696136407952324,2019,6352789,RO,Residential-Owned,residential_owned,5639619,0.8877390701942092,540134,33758.375,9678.0,505780.0,21290.0,3707.0,7169.0,92396.0,5639619.0,73150.0,0.0015234253805690697,0.07961542560283365,0.0033512839793671725,0.0005835232368019778,0.001128480734996865,0.014544163201390759,0.8877390701942092,0.011514627669831313,5287.0,124715.0,9552.0,1997.0,3244.0,17074.0,540134.0,39572.0,330.4375,7794.6875,597.0,124.8125,202.75,1067.125,33758.375,2473.25,1.8305277094760735,4.05548650924107,2.228852596314908,1.8562844266399599,2.2099260172626387,5.411502869860607,10.441147937363692,1.848529263115334,180.815668555266
2015,16,ID,Idaho,93496,5843.5,216441.875,214049.923496,0.026998010435827172,RO,Residential-Owned,residential_owned,59949,3746.8125,0.6411932061264654,0.017310940870383793,1625.0,27294.0,301.0,46.0,3369574.0,52.0,946.0,59949.0,3283.0,101.5625,1705.875,18.8125,2.875,210598.375,3.25,59.125,3746.8125,205.1875,0.017380422691879865,0.29192692735518094,0.0032193890647728247,0.0004919996577393685,0.0005561735261401557,0.010118079917857448,0.6411932061264654,0.03511380165996406,0.00046923683321446,0.007881446231234136,8.69170995677246e-05,1.3283011894070869e-05,0.9730019895641728,1.501557866286272e-05,0.00027316802721284874,0.017310940870383793,0.0009480027836572752,2019,989141,RO,Residential-Owned,residential_owned,831156,0.8402806071126361,90102,5631.375,4172.0,137605.0,1015.0,152.0,142.0,6284.0,831156.0,8615.0,0.0042178011021684475,0.13911565691847774,0.0010261428855946725,0.00015366868828609875,0.0001435589061620133,0.006352987086775293,0.8402806071126361,0.00870957729989961,1747.0,29762.0,453.0,74.0,82.0,1454.0,90102.0,5138.0,109.1875,1860.125,28.3125,4.625,5.125,90.875,5631.375,321.125,2.3880938752146537,4.623513204757745,2.240618101545254,2.054054054054054,1.7317073170731707,4.321870701513068,9.22461210627955,1.6767224601012067,169.27201163686146
2015,17,IL,Illinois,171244,10702.75,145911.25,143778.461053,0.0733510952719547,C,Commercial,commercial,104411,6525.6875,0.6097206325477097,0.044723676207283534,2884.0,104411.0,130.0,31.0,2163336.0,76.0,10183.0,49653.0,3876.0,180.25,6525.6875,8.125,1.9375,135208.5,4.75,636.4375,3103.3125,242.25,0.016841465978370045,0.6097206325477097,0.0007591506855714653,0.00018102824040550325,0.0004438111700263951,0.0594648571628787,0.28995468454369205,0.02263436967134615,0.001235339975498805,0.044723676207283534,5.568453426312227e-05,1.3278619708898388e-05,0.9266489047280453,3.255403541536379e-05,0.004361812403087494,0.021268493690513927,0.0016602558061835533,2019,4186615,RO,Residential-Owned,residential_owned,2348271,0.5608996767077937,159775,9985.9375,4881.0,1651887.0,386.0,86.0,162.0,172288.0,2348271.0,8654.0,0.0011658583366275618,0.39456386603497096,9.219859003037059e-05,2.0541654773605885e-05,3.869474503865294e-05,0.041152100205058266,0.5608996767077937,0.002067063725706806,2990.0,123414.0,207.0,43.0,104.0,13660.0,159775.0,5499.0,186.875,7713.375,12.9375,2.6875,6.5,853.75,9985.9375,343.6875,1.6324414715719064,13.38492391462881,1.8647342995169083,2.0,1.5576923076923077,12.61259150805271,14.697361915193241,1.5737406801236589,391.171895073696
2015,18,IN,Indiana,439946,27496.625,93727.5,92788.998225,0.29336774159131523,RO,Residential-Owned,residential_owned,350873,21929.5625,0.7975365158451264,0.23397148649009095,34946.0,31764.0,3569.0,4192.0,1059694.0,4780.0,8614.0,350873.0,1208.0,2184.125,1985.25,223.0625,262.0,66230.875,298.75,538.375,21929.5625,75.5,0.07943247580384866,0.07219976997176926,0.008112359244089047,0.009528442126988312,0.010864969791747168,0.019579675687470734,0.7975365158451264,0.0027457915289603725,0.023302926035581872,0.021181083460030406,0.0023799045104158333,0.002795337547678109,0.7066322584086847,0.0031874316502627296,0.005744045237523672,0.23397148649009095,0.0008055266597316689,2019,6272726,RO,Residential-Owned,residential_owned,5650393,0.9007874726235452,403822,25238.875,112639.0,303535.0,23515.0,18554.0,17693.0,144223.0,5650393.0,2174.0,0.01795694567242376,0.048389647499348765,0.003748768876561801,0.0029578846581215248,0.00282062376070627,0.022992077128827244,0.9007874726235452,0.00034657978046546273,37914.0,42474.0,6352.0,5516.0,6194.0,15156.0,403822.0,1663.0,2369.625,2654.625,397.0,344.75,387.125,947.25,25238.875,103.9375,2.9709078440681544,7.146371898102369,3.7019836272040303,3.3636693255982597,2.8564740071036487,9.515901293217208,13.992286205308279,1.307276007215875,228.1271246925759
2015,19,IA,Iowa,287648,17978.0,145744.0625,144659.688848,0.12335322408074086,RO,Residential-Owned,residential_owned,212988,13311.75,0.7404466570252531,0.09133648240387152,12296.0,45174.0,1463.0,888.0,2044257.0,1558.0,7732.0,212988.0,5549.0,768.5,2823.375,91.4375,55.5,127766.0625,97.375,483.25,13311.75,346.8125,0.042746690399377014,0.15704611191456225,0.005086077427967516,0.0030871064634553345,0.0054163421960173545,0.02688007564801424,0.7404466570252531,0.019290938925353208,0.005272942079544407,0.019372144234006104,0.0006273840486640751,0.0003808045353477093,0.8766467759192591,0.0006681232726033008,0.003315743994716766,0.09133648240387152,0.0023795995119869806,2019,3365808,RO,Residential-Owned,residential_owned,2997551,0.8905888274078616,272505,17031.5625,33021.0,209462.0,5229.0,2646.0,5291.0,94641.0,2997551.0,17967.0,0.009810720041071861,0.062232307962902224,0.0015535645527017584,0.0007861410989575163,0.0015719850924354568,0.028118359692531483,0.8905888274078616,0.005338094151538055,14083.0,51823.0,2202.0,1199.0,2108.0,12418.0,272505.0,8931.0,880.1875,3238.9375,137.625,74.9375,131.75,776.125,17031.5625,558.1875,2.3447418873819497,4.041873299500222,2.3746594005449593,2.206839032527106,2.509962049335863,7.621275567724271,10.99998532137025,2.011756802149815,187.21815552341752
2015,20,KS,Kansas,200642,12540.125,213090.0625,211753.777874,0.05884894327251887,RO,Residential-Owned,residential_owned,133580,8348.75,0.6657629010875091,0.03917944319904641,9962.0,43700.0,2705.0,1345.0,3208799.0,1474.0,6887.0,133580.0,989.0,622.625,2731.25,169.0625,84.0625,200549.9375,92.125,430.4375,8348.75,61.8125,0.04965062150496905,0.2178008592418337,0.013481723667028838,0.006703481823347056,0.007346417998225696,0.034324817336350316,0.6657629010875091,0.004929177340736237,0.0029218866083912287,0.012817350410228539,0.0007933851912967551,0.0003944928215505122,0.9411510567274811,0.00043232893603379556,0.002019979228266452,0.03917944319904641,0.0002900768777051722,2019,2437358,RO,Residential-Owned,residential_owned,2055106,0.8431695302864823,187081,11692.5625,26536.0,237705.0,9197.0,3564.0,6546.0,96055.0,2055106.0,2649.0,0.01088719835165782,0.09752568149611178,0.0037733480268388967,0.001462239030950726,0.002685694920483573,0.03940947534174299,0.8431695302864823,0.001086832545731895,10717.0,49881.0,3871.0,1740.0,1864.0,10484.0,187081.0,1847.0,669.8125,3117.5625,241.9375,108.75,116.5,655.25,11692.5625,115.4375,2.476066063263973,4.7654417513682565,2.3758718677344355,2.0482758620689654,3.5118025751072963,9.16205646699733,10.985113400078042,1.4342176502436383,194.36472921920634
2015,21,KY,Kentucky,246340,15396.25,104650.75,102282.79608,0.1471203025300822,C,Commercial,commercial,123214,7700.875,0.5001786149224648,0.07358642914647053,12999.0,123214.0,2116.0,242.0,1428072.0,620.0,3806.0,101434.0,1909.0,812.4375,7700.875,132.25,15.125,89254.5,38.75,237.875,6339.625,119.3125,0.05276853129820573,0.5001786149224648,0.008589753998538605,0.0009823820735568726,0.0025168466347324837,0.015450190793212634,0.4117642283023463,0.007749451976942438,0.007763322288660139,0.07358642914647053,0.0012637272069239828,0.00014452834786181658,0.8528796974699178,0.0003702792383236623,0.0022730367436449334,0.06057887783890703,0.001140101719290115,2019,2815739,RO,Residential-Owned,residential_owned,2266024,0.8047706126171495,230954,14434.625,27963.0,428606.0,12387.0,1180.0,3213.0,68851.0,2266024.0,7515.0,0.00993096306156217,0.15221794349547313,0.0043992003520212635,0.0004190729325409777,0.001141085874791662,0.024452195320660047,0.8047706126171495,0.0026689263458012265,13812.0,136145.0,3267.0,320.0,786.0,6106.0,230954.0,2854.0,863.25,8509.0625,204.1875,20.0,49.125,381.625,14434.625,178.375,2.024543874891399,3.14815821366925,3.7915518824609733,3.6875,4.087786259541985,11.27595807402555,9.811581527057337,2.6331464611072177,182.88472842412926
2015,22,LA,Louisiana,104736,6546.0,122007.4375,111913.975425,0.05365246688342258,RO,Residential-Owned,residential_owned,69236,4327.25,0.6610525511762909,0.03546710011018796,1827.0,26868.0,457.0,6.0,1847383.0,269.0,2174.0,69236.0,3899.0,114.1875,1679.25,28.5625,0.375,115461.4375,16.8125,135.875,4327.25,243.6875,0.017443858845096243,0.2565307057745188,0.0043633516651390165,5.728689275893676e-05,0.0025683623586923313,0.020756950809654753,0.6610525511762909,0.03722693247784907,0.0009359060590056242,0.01376350519614839,0.00023410458071459783,3.0735831166030348e-06,0.9463475331165774,0.0001377989763943694,0.001113661615915833,0.03546710011018796,0.0019973167619392056,2019,1204488,RO,Residential-Owned,residential_owned,988529,0.8207047309728283,99914,6244.625,3175.0,160174.0,1289.0,13.0,615.0,40434.0,988529.0,10259.0,0.002635974787627606,0.1329809844514848,0.0010701642523628296,1.079296763438075e-05,0.0005105903919341662,0.0335694502560424,0.8207047309728283,0.008517311920085547,2005.0,30610.0,700.0,7.0,345.0,4098.0,99914.0,5948.0,125.3125,1913.125,43.75,0.4375,21.5625,256.125,6244.625,371.75,1.5835411471321696,5.232734400522705,1.8414285714285714,1.8571428571428572,1.7826086956521738,9.866764275256223,9.893798666853494,1.7247814391392065,184.00366636113657
2015,23,ME,Maine,78011,4875.6875,84886.9375,79888.428972,0.05743742963986656,RO,Residential-Owned,residential_owned,52244,3265.25,0.6697004268628783,0.03846587114772517,658.0,15846.0,1698.0,77.0,1280180.0,280.0,5260.0,52244.0,1948.0,41.125,990.375,106.125,4.8125,80011.25,17.5,328.75,3265.25,121.75,0.008434707925805335,0.20312520029226647,0.021766161182397353,0.000987040289189986,0.0035892374152363127,0.06742638858622502,0.6697004268628783,0.024970837446001204,0.00048446794302126875,0.011666989399870858,0.0012501923514439428,5.669305716206336e-05,0.9425625703601335,0.00020615657149841222,0.003872798450291601,0.03846587114772517,0.0014342607188532394,2019,756044,RO,Residential-Owned,residential_owned,632051,0.8359976403489744,73661,4603.8125,1216.0,64848.0,6232.0,305.0,1735.0,46258.0,632051.0,3399.0,0.001608371999513256,0.08577278571088455,0.008242906497505436,0.00040341567422001897,0.0022948399828581407,0.06118426969858897,0.8359976403489744,0.004495770087455228,743.0,19128.0,2578.0,125.0,395.0,8068.0,73661.0,2655.0,46.4375,1195.5,161.125,7.8125,24.6875,504.25,4603.8125,165.9375,1.636608344549125,3.3902132998745294,2.417377812257564,2.44,4.3924050632911396,5.733515121467526,8.58053786942887,1.280225988700565,155.064080706567
2015,24,MD,Maryland,177240,11077.5,26643.9375,25151.895765,0.41576062096677713,RO,Residential-Owned,residential_owned,145017,9063.5625,0.8181956668923493,0.3401735385394895,1990.0,19037.0,2502.0,1032.0,249063.0,1216.0,3133.0,145017.0,3313.0,124.375,1189.8125,156.375,64.5,15566.4375,76.0,195.8125,9063.5625,207.0625,0.011227713834348906,0.1074080343037689,0.014116452268111037,0.005822613405551794,0.00686075378018506,0.017676596705032722,0.8181956668923493,0.018692168810652224,0.004668041275806175,0.04465603103895586,0.005869064960837714,0.002420813365141695,0.5842393790332229,0.002852431251949904,0.007349232822663692,0.3401735385394895,0.0077714677119325925,2019,3872004,RO,Residential-Owned,residential_owned,3684252,0.9515103806710944,169370,10585.625,4104.0,113165.0,8591.0,3198.0,3969.0,49647.0,3684252.0,5078.0,0.0010599162604170863,0.029226467741252333,0.0022187477079052605,0.0008259288988337822,0.0010250505939559979,0.012822042539212253,0.9515103806710944,0.0013114655873289387,2276.0,23993.0,3490.0,1351.0,1540.0,5283.0,169370.0,4076.0,142.25,1499.5625,218.125,84.4375,96.25,330.1875,10585.625,254.75,1.803163444639719,4.7165840036677364,2.4616045845272208,2.3671354552183566,2.577272727272727,9.397501419647927,21.752683474050894,1.245829244357213,349.53771157752203
